date,team_code,opponent_code,elo_before,opp_elo_before
2019-09-09,PL,AT,1755,1746
2019-09-09,AT,PL,1746,1755
2019-09-09,IQ,UZ,1569,1585
2019-09-09,DE,EI,1950,1662
2019-09-09,UZ,IQ,1585,1569
2019-09-09,JM,GY,1588,1179
2019-09-09,GY,JM,1179,1588
2019-09-10,KR,TM,1785,1232
2019-09-10,TH,ID,1357,1164
2019-09-10,MA,NE,1688,1309
2019-09-10,NE,MA,1309,1688
2019-09-10,TN,CI,1597,1636
2019-09-10,CI,TN,1636,1597
2019-09-10,PE,BR,1877,2106
2019-09-10,BR,PE,2106,1877
2019-09-10,KM,TG,1123,1346
2019-09-10,ID,TH,1164,1357
2019-09-10,TR,MD,1767,1291
2019-09-10,MD,TR,1291,1767
2019-09-10,TG,KM,1346,1123
2019-09-10,ZW,SO,1389,872
2019-09-10,JP,MM,1757,1021
2019-09-10,PY,JO,1736,1506
2019-09-10,RS,LU,1785,1346
2019-09-10,MY,AE,1150,1500
2019-09-10,LT,PT,1315,2005
2019-09-10,AE,MY,1500,1150
2019-09-10,ST,GW,1053,1298
2019-09-10,PT,LT,2005,1315
2019-09-10,MM,JP,1021,1757
2019-09-10,BW,MW,1297,1351
2019-09-10,MW,BW,1351,1297
2019-09-10,GW,ST,1298,1053
2019-09-10,TM,KR,1232,1785
2019-09-10,LU,RS,1346,1785
2019-09-10,MZ,MU,1294,1080
2019-09-10,CZ,ME,1743,1540
2019-09-10,ME,CZ,1540,1743
2019-09-10,BO,EC,1590,1736
2019-09-10,VE,CO,1802,2009
2019-09-10,ER,,1056,1349
2019-09-10,SO,ZW,872,1389
2019-09-10,JO,PY,1506,1736
2019-09-10,MU,MZ,1080,1294
2019-09-10,BH,KH,1501,852
2019-09-10,IE,BG,1738,1568
2019-09-10,EC,BO,1736,1590
2019-09-10,BG,IE,1568,1738
2019-09-10,CO,VE,2009,1802
2019-09-10,GM,AO,1315,1397
2019-09-10,AO,GM,1397,1315
2019-09-10,AL,IS,1539,1659
2019-09-10,IS,AL,1659,1539
2019-09-10,TC,GP,750,1199
2019-09-10,GP,TC,1199,750
2019-09-10,RW,SC,1287,947
2019-09-10,SC,RW,947,1287
2019-09-10,CL,HN,1800,1600
2019-09-10,HN,CL,1600,1800
2019-09-10,AU,KW,1696,1417
2019-09-10,KW,AU,1417,1696
2019-09-10,SG,PS,1139,1429
2019-09-10,PS,SG,1429,1139
2019-09-10,SV,DO,1472,1219
2019-09-10,DO,SV,1219,1472
2019-09-10,MN,TJ,732,1274
2019-09-10,EN,KO,1948,1564
2019-09-10,KO,EN,1564,1948
2019-09-10,SD,TD,1263,1222
2019-09-10,TJ,MN,1274,732
2019-09-10,PR,GT,967,1497
2019-09-10,TD,SD,1222,1263
2019-09-10,GT,PR,1497,967
2019-09-10,KH,BH,852,1501
2019-09-10,CU,CA,1260,1589
2019-09-10,CA,CU,1589,1260
2019-09-10,OM,LB,1518,1391
2019-09-10,LB,OM,1391,1518
2019-09-10,QA,IN,1711,1217
2019-09-10,IN,QA,1217,1711
2019-09-10,UY,US,1956,1726
2019-09-10,US,UY,1726,1956
2019-09-10,SW,DJ,1136,848
2019-09-10,HK,IR,1173,1800
2019-09-10,IR,HK,1800,1173
2019-09-10,MV,CN,959,1493
2019-09-10,CW,HT,1409,1549
2019-09-10,TW,NP,951,937
2019-09-10,NG,UA,1687,1825
2019-09-10,YE,SA,1207,1478
2019-09-10,UA,NG,1825,1687
2019-09-10,MS,LC,810,1079
2019-09-10,LC,MS,1079,810
2019-09-10,PH,GU,1132,746
2019-09-10,GU,PH,746,1132
2019-09-10,AF,BD,1142,813
2019-09-10,BD,AF,813,1142
2019-09-10,LK,KP,680,1392
2019-09-10,KP,LK,1392,680
2019-09-10,SA,YE,1478,1207
2019-09-10,HT,CW,1549,1409
2019-09-10,DJ,SW,848,1136
2019-09-10,FR,AD,2051,1065
2019-09-10,AD,FR,1065,2051
2019-09-10,MX,AR,1879,1943
2019-09-10,AR,MX,1943,1879
2019-09-10,CN,MV,1493,959
2019-09-10,NP,TW,937,951
2019-09-29,BT,BD,571,817
2019-09-29,BD,BT,817,571
2019-09-30,BW,LR,1295,1341
2019-09-30,LR,BW,1341,1295
2019-10-02,MX,TT,1880,1376
2019-10-02,CU,DO,1262,1217
2019-10-02,DO,CU,1217,1262
2019-10-02,TT,MX,1376,1880
2019-10-03,BD,BT,821,567
2019-10-03,BT,BD,567,821
2019-10-04,DM,LC,1018,1088
2019-10-04,LC,DM,1088,1018
2019-10-05,MY,LK,1152,678
2019-10-05,LK,MY,678,1152
2019-10-05,SG,JO,1148,1497
2019-10-05,JO,SG,1497,1148
2019-10-06,LC,DM,1063,1043
2019-10-06,DM,LC,1043,1063
2019-10-09,GM,DJ,1299,864
2019-10-09,DJ,GM,864,1299
2019-10-09,AR,DE,1946,1947
2019-10-09,DE,AR,1947,1946
2019-10-09,LR,TD,1350,1213
2019-10-09,MU,ST,1039,1094
2019-10-09,BH,AZ,1485,1396
2019-10-09,AZ,BH,1396,1485
2019-10-09,SS,SC,1043,932
2019-10-09,SC,SS,932,1043
2019-10-09,TD,LR,1213,1350
2019-10-09,ST,MU,1094,1039
2019-10-10,MV,SY,957,1457
2019-10-10,DZ,CD,1698,1525
2019-10-10,NE,ZM,1310,1445
2019-10-10,ZM,NE,1445,1310
2019-10-10,GI,KO,1090,1565
2019-10-10,OM,AF,1522,1138
2019-10-10,KR,LK,1785,678
2019-10-10,LV,PL,1224,1761
2019-10-10,WA,SK,1756,1744
2019-10-10,LK,KR,678,1785
2019-10-10,SK,WA,1744,1756
2019-10-10,KW,JO,1427,1487
2019-10-10,MN,JP,732,1757
2019-10-10,JP,MN,1757,732
2019-10-10,CG,TH,1372,1355
2019-10-10,AF,OM,1138,1522
2019-10-10,VE,BO,1807,1585
2019-10-10,BO,VE,1585,1807
2019-10-10,JO,KW,1487,1427
2019-10-10,NP,AU,936,1697
2019-10-10,MM,KG,1011,1287
2019-10-10,KG,MM,1287,1011
2019-10-10,CN,GU,1494,745
2019-10-10,EE,BY,1442,1509
2019-10-10,KO,GI,1565,1090
2019-10-10,HN,TT,1620,1356
2019-10-10,KH,IR,852,1800
2019-10-10,CD,DZ,1525,1698
2019-10-10,SY,MV,1457,957
2019-10-10,CY,KZ,1427,1364
2019-10-10,KZ,CY,1364,1427
2019-10-10,BZ,KN,1082,1257
2019-10-10,TT,HN,1356,1620
2019-10-10,KN,BZ,1257,1082
2019-10-10,NL,EI,2025,1658
2019-10-10,EI,NL,1658,2025
2019-10-10,AU,NP,1697,936
2019-10-10,UZ,YE,1590,1202
2019-10-10,IR,KH,1800,852
2019-10-10,SI,NM,1606,1543
2019-10-10,NM,SI,1543,1606
2019-10-10,HU,HR,1629,1911
2019-10-10,HR,HU,1911,1629
2019-10-10,YE,UZ,1202,1590
2019-10-10,CR,HT,1671,1556
2019-10-10,MY,VN,1147,1381
2019-10-10,QA,BD,1712,820
2019-10-10,PL,LV,1761,1224
2019-10-10,BY,EE,1509,1442
2019-10-10,SM,BE,825,2059
2019-10-10,RS,PY,1791,1730
2019-10-10,VG,BS,620,886
2019-10-10,BS,VG,886,620
2019-10-10,VN,MY,1381,1147
2019-10-10,PY,RS,1730,1791
2019-10-10,BD,QA,820,1712
2019-10-10,TH,CG,1355,1372
2019-10-10,HT,CR,1556,1671
2019-10-10,GA,BF,1420,1531
2019-10-10,IQ,HK,1572,1170
2019-10-10,SA,SG,1483,1143
2019-10-10,TG,CV,1337,1397
2019-10-10,CV,TG,1397,1337
2019-10-10,LB,TM,1398,1225
2019-10-10,HK,IQ,1170,1572
2019-10-10,SG,SA,1143,1483
2019-10-10,IL,AT,1564,1756
2019-10-10,AT,IL,1756,1564
2019-10-10,ID,AE,1158,1506
2019-10-10,AE,ID,1506,1158
2019-10-10,TM,LB,1225,1398
2019-10-10,GU,CN,745,1494
2019-10-10,SQ,RU,1619,1800
2019-10-10,RU,SQ,1800,1619
2019-10-10,GD,GF,1170,1299
2019-10-10,GF,GD,1299,1170
2019-10-10,SN,BR,1757,2098
2019-10-10,BR,SN,2098,1757
2019-10-10,BE,SM,2059,825
2019-10-10,BF,GA,1531,1420
2019-10-11,FR,IS,2057,1653
2019-10-11,BG,ME,1572,1536
2019-10-11,IS,FR,1653,2057
2019-10-11,UY,PE,1961,1872
2019-10-11,TR,AL,1772,1534
2019-10-11,MA,LY,1681,1467
2019-10-11,MD,AD,1264,1092
2019-10-11,ME,BG,1536,1572
2019-10-11,AD,MD,1092,1264
2019-10-11,NI,DM,1210,1032
2019-10-11,DM,NI,1032,1210
2019-10-11,BM,MX,1297,1884
2019-10-11,MX,BM,1884,1297
2019-10-11,PT,LU,2006,1345
2019-10-11,LU,PT,1345,2006
2019-10-11,PE,UY,1872,1961
2019-10-11,VC,SR,1154,1317
2019-10-11,SR,VC,1317,1154
2019-10-11,LY,MA,1467,1681
2019-10-11,AL,TR,1534,1772
2019-10-11,LT,UA,1313,1827
2019-10-11,US,CU,1729,1259
2019-10-11,UA,LT,1827,1313
2019-10-11,GY,AG,1164,1190
2019-10-11,AG,GY,1190,1164
2019-10-11,CZ,EN,1769,1922
2019-10-11,EN,CZ,1922,1769
2019-10-11,CU,US,1259,1729
2019-10-12,IT,GR,1943,1544
2019-10-12,GE,IE,1551,1733
2019-10-12,BB,VI,1114,744
2019-10-12,KM,GN,1140,1404
2019-10-12,GN,KM,1404,1140
2019-10-12,TN,CM,1594,1583
2019-10-12,AM,LI,1486,1149
2019-10-12,LI,AM,1149,1486
2019-10-12,CM,TN,1583,1594
2019-10-12,FO,RO,1215,1746
2019-10-12,CH,DK,1881,1894
2019-10-12,DO,LC,1230,1050
2019-10-12,MT,SE,1183,1821
2019-10-12,DK,CH,1894,1881
2019-10-12,SV,MS,1474,808
2019-10-12,CO,CL,2004,1805
2019-10-12,MS,SV,808,1474
2019-10-12,SE,MT,1821,1183
2019-10-12,GR,IT,1544,1943
2019-10-12,LC,DO,1050,1230
2019-10-12,ES,NO,2027,1710
2019-10-12,IE,GE,1733,1551
2019-10-12,CL,CO,1805,2004
2019-10-12,AI,GT,555,1498
2019-10-12,NO,ES,1710,2027
2019-10-12,FI,BA,1651,1723
2019-10-12,MF,KY,809,909
2019-10-12,AW,JM,907,1589
2019-10-12,GT,AI,1498,555
2019-10-12,JM,AW,1589,907
2019-10-12,VI,BB,744,1114
2019-10-12,BA,FI,1723,1651
2019-10-12,RO,FO,1746,1215
2019-10-12,KY,MF,909,809
2019-10-13,GM,DJ,1281,882
2019-10-13,ML,ZA,1531,1542
2019-10-13,ZA,ML,1542,1531
2019-10-13,GF,GD,1277,1192
2019-10-13,NG,BR,1695,2090
2019-10-13,PY,SK,1733,1741
2019-10-13,SM,SQ,825,1619
2019-10-13,NE,CF,1292,1350
2019-10-13,BY,NL,1506,2028
2019-10-13,CF,NE,1350,1292
2019-10-13,BR,NG,2090,1695
2019-10-13,GD,GF,1192,1277
2019-10-13,DJ,GM,882,1281
2019-10-13,SS,SC,1062,913
2019-10-13,NL,BY,2028,1506
2019-10-13,SC,SS,913,1062
2019-10-13,SQ,SM,1619,825
2019-10-13,NM,PL,1535,1769
2019-10-13,PL,NM,1769,1535
2019-10-13,BJ,ZM,1455,1448
2019-10-13,ZM,BJ,1448,1455
2019-10-13,GQ,TG,1322,1337
2019-10-13,AZ,HU,1391,1634
2019-10-13,EC,AR,1727,1955
2019-10-13,AR,EC,1955,1727
2019-10-13,HR,WA,1908,1759
2019-10-13,UG,ET,1475,1255
2019-10-13,ET,UG,1255,1475
2019-10-13,HU,AZ,1634,1391
2019-10-13,TG,GQ,1337,1322
2019-10-13,KE,MZ,1368,1309
2019-10-13,MZ,KE,1309,1368
2019-10-13,CY,RU,1413,1814
2019-10-13,RU,CY,1814,1413
2019-10-13,EE,DE,1436,1953
2019-10-13,DE,EE,1953,1436
2019-10-13,MW,LS,1352,1298
2019-10-13,LS,MW,1298,1352
2019-10-13,KZ,BE,1362,2061
2019-10-13,BE,KZ,2061,1362
2019-10-13,AT,SI,1773,1589
2019-10-13,SI,AT,1589,1773
2019-10-13,CD,CI,1515,1646
2019-10-13,CI,CD,1646,1515
2019-10-13,SK,PY,1741,1733
2019-10-13,WA,HR,1759,1908
2019-10-13,MU,ST,1027,1106
2019-10-13,ST,MU,1106,1027
2019-10-13,CR,CW,1655,1425
2019-10-13,CW,CR,1425,1655
2019-10-13,TD,LR,1235,1328
2019-10-13,LR,TD,1328,1235
2019-10-13,HN,MQ,1627,1441
2019-10-13,BZ,KN,1115,1224
2019-10-13,KN,BZ,1224,1115
2019-10-13,MQ,HN,1441,1627
2019-10-13,VG,BQ,615,962
2019-10-13,BQ,VG,962,615
2019-10-14,EG,BW,1609,1293
2019-10-14,BW,EG,1293,1609
2019-10-14,AL,MD,1554,1244
2019-10-14,MD,AL,1244,1554
2019-10-14,RS,LT,1795,1309
2019-10-14,LT,RS,1309,1795
2019-10-14,TT,VE,1355,1808
2019-10-14,VE,TT,1808,1355
2019-10-14,FR,TR,2041,1788
2019-10-14,EI,CZ,1673,1754
2019-10-14,SX,GP,778,1202
2019-10-14,UA,PT,1851,1982
2019-10-14,PT,UA,1982,1851
2019-10-14,TR,FR,1788,2041
2019-10-14,RW,TZ,1285,1315
2019-10-14,IS,AD,1654,1091
2019-10-14,AD,IS,1091,1654
2019-10-14,ME,KO,1517,1584
2019-10-14,KO,ME,1584,1517
2019-10-14,CZ,EI,1754,1673
2019-10-14,TZ,RW,1315,1285
2019-10-14,AG,GY,1160,1194
2019-10-14,GY,AG,1194,1160
2019-10-14,BG,EN,1556,1938
2019-10-14,EN,BG,1938,1556
2019-10-14,DM,NI,1003,1239
2019-10-14,NI,DM,1239,1003
2019-10-14,GP,SX,1202,778
2019-10-14,VC,SR,1187,1284
2019-10-14,SR,VC,1284,1187
2019-10-15,VN,ID,1401,1138
2019-10-15,US,CA,1696,1622
2019-10-15,CA,US,1622,1696
2019-10-15,ID,VN,1138,1401
2019-10-15,PS,SA,1426,1486
2019-10-15,SA,PS,1486,1426
2019-10-15,GI,GE,1086,1555
2019-10-15,DO,MS,1212,826
2019-10-15,GE,GI,1555,1086
2019-10-15,GA,MA,1438,1663
2019-10-15,MS,DO,826,1212
2019-10-15,OM,QA,1516,1718
2019-10-15,PE,UY,1872,1961
2019-10-15,SV,LC,1482,1042
2019-10-15,LC,SV,1042,1482
2019-10-15,KW,TM,1420,1232
2019-10-15,TM,KW,1232,1420
2019-10-15,MA,GA,1663,1438
2019-10-15,QA,OM,1718,1516
2019-10-15,JM,AW,1591,905
2019-10-15,GN,CL,1402,1807
2019-10-15,CL,GN,1807,1402
2019-10-15,SY,GU,1458,744
2019-10-15,BD,IN,838,1199
2019-10-15,HT,BO,1546,1595
2019-10-15,AM,FI,1473,1664
2019-10-15,FI,AM,1664,1473
2019-10-15,BO,HT,1595,1546
2019-10-15,UY,PE,1961,1872
2019-10-15,IT,LI,1944,1148
2019-10-15,DZ,CO,1728,1974
2019-10-15,CO,DZ,1974,1728
2019-10-15,IQ,KH,1574,850
2019-10-15,KH,IQ,850,1574
2019-10-15,AW,JM,905,1591
2019-10-15,LI,IT,1148,1944
2019-10-15,IN,BD,1199,838
2019-10-15,LK,LB,676,1400
2019-10-15,IE,CH,1721,1893
2019-10-15,MX,PA,1888,1515
2019-10-15,JP,TJ,1764,1267
2019-10-15,TJ,JP,1267,1764
2019-10-15,DK,LU,1895,1344
2019-10-15,JO,NP,1489,934
2019-10-15,LU,DK,1344,1895
2019-10-15,NP,JO,934,1489
2019-10-15,TW,AU,949,1699
2019-10-15,AU,TW,1699,949
2019-10-15,MN,KG,729,1290
2019-10-15,KG,MN,1290,729
2019-10-15,LB,LK,1400,676
2019-10-15,MT,FO,1170,1228
2019-10-15,FO,MT,1228,1170
2019-10-15,BH,IR,1516,1769
2019-10-15,IR,BH,1769,1516
2019-10-15,PA,MX,1515,1888
2019-10-15,GT,BM,1495,1300
2019-10-15,BM,GT,1300,1495
2019-10-15,TH,AE,1378,1483
2019-10-15,AE,TH,1483,1378
2019-10-15,VI,BB,731,1127
2019-10-15,BB,VI,1127,731
2019-10-15,MR,LY,1341,1466
2019-10-15,ES,SE,2021,1827
2019-10-15,SE,ES,1827,2021
2019-10-15,CH,IE,1893,1721
2019-10-15,MF,KY,799,919
2019-10-15,KY,MF,919,799
2019-10-15,RO,NO,1739,1717
2019-10-15,IL,LV,1568,1220
2019-10-15,LV,IL,1220,1568
2019-10-15,UZ,SG,1597,1136
2019-10-15,SG,UZ,1136,1597
2019-10-15,LY,MR,1466,1341
2019-10-15,GU,SY,744,1458
2019-10-15,NO,RO,1717,1739
2019-10-15,KR,KP,1771,1406
2019-10-15,AI,PR,549,973
2019-10-15,PR,AI,973,549
2019-10-15,KP,KR,1406,1771
2019-10-15,PH,CN,1145,1481
2019-10-15,BA,GR,1699,1568
2019-10-15,GR,BA,1568,1699
2019-10-15,CN,PH,1481,1145
2019-11-05,MV,MY,954,1150
2019-11-05,MY,MV,1150,954
2019-11-07,MM,NP,1020,925
2019-11-07,NP,MM,925,1020
2019-11-07,CU,NI,1261,1237
2019-11-07,EG,LR,1611,1326
2019-11-07,NI,CU,1237,1261
2019-11-07,LR,EG,1326,1611
2019-11-09,MY,TJ,1160,1257
2019-11-09,UZ,KG,1600,1287
2019-11-09,KG,UZ,1287,1600
2019-11-09,TJ,MY,1257,1160
2019-11-09,ZM,,1471,1326
2019-11-10,NI,CU,1225,1273
2019-11-10,CU,NI,1273,1225
2019-11-10,TT,AI,1355,549
2019-11-10,AI,TT,549,1355
2019-11-13,SD,ST,1277,1092
2019-11-13,TD,,1225,1336
2019-11-13,BJ,NG,1450,1700
2019-11-13,SW,GW,1123,1311
2019-11-13,MW,SS,1356,1058
2019-11-13,GW,SW,1311,1123
2019-11-13,SN,CG,1760,1369
2019-11-13,BF,UG,1523,1483
2019-11-13,UG,BF,1483,1523
2019-11-13,NG,BJ,1700,1450
2019-11-13,CG,SN,1369,1760
2019-11-13,SS,MW,1058,1356
2019-11-13,BI,CF,1282,1368
2019-11-13,CF,BI,1368,1282
2019-11-13,CM,CV,1569,1411
2019-11-13,CV,CM,1411,1569
2019-11-13,AO,GM,1350,1328
2019-11-13,GM,AO,1328,1350
2019-11-13,LS,SL,1306,1339
2019-11-13,ST,SD,1092,1277
2019-11-13,SL,LS,1339,1306
2019-11-14,VN,AE,1420,1464
2019-11-14,BZ,GF,1150,1242
2019-11-14,IS,TR,1666,1776
2019-11-14,CW,CR,1412,1668
2019-11-14,PT,LT,1983,1308
2019-11-14,KG,JP,1281,1770
2019-11-14,CD,GA,1506,1447
2019-11-14,JP,KG,1770,1281
2019-11-14,LT,PT,1308,1983
2019-11-14,GF,BZ,1242,1150
2019-11-14,KM,TG,1174,1303
2019-11-14,AF,IN,1141,1196
2019-11-14,KR,LB,1758,1413
2019-11-14,TR,IS,1776,1666
2019-11-14,CR,CW,1668,1412
2019-11-14,TG,KM,1303,1174
2019-11-14,GA,CD,1447,1506
2019-11-14,LB,KR,1413,1758
2019-11-14,ME,EN,1513,1942
2019-11-14,PH,MV,1160,939
2019-11-14,EN,ME,1942,1513
2019-11-14,MZ,RW,1329,1265
2019-11-14,RW,MZ,1265,1329
2019-11-14,EC,TT,1729,1353
2019-11-14,SG,QA,1135,1719
2019-11-14,MQ,HN,1446,1622
2019-11-14,EE,UA,1435,1852
2019-11-14,KH,MN,844,735
2019-11-14,KO,CZ,1577,1761
2019-11-14,CZ,KO,1761,1577
2019-11-14,MN,KH,735,844
2019-11-14,MV,PH,939,1160
2019-11-14,BH,HK,1504,1182
2019-11-14,HK,BH,1182,1504
2019-11-14,GH,ZA,1627,1526
2019-11-14,UA,EE,1852,1435
2019-11-14,AE,VN,1464,1420
2019-11-14,HN,MQ,1622,1446
2019-11-14,UZ,SA,1569,1517
2019-11-14,VG,BS,608,893
2019-11-14,BS,VG,893,608
2019-11-14,ZM,DZ,1462,1737
2019-11-14,IN,AF,1196,1141
2019-11-14,DZ,ZM,1737,1462
2019-11-14,SA,UZ,1517,1569
2019-11-14,TH,MY,1351,1187
2019-11-14,PY,BG,1741,1548
2019-11-14,BG,PY,1548,1741
2019-11-14,PS,YE,1395,1233
2019-11-14,GD,KN,1199,1217
2019-11-14,KN,GD,1217,1199
2019-11-14,QA,SG,1719,1135
2019-11-14,MY,TH,1187,1351
2019-11-14,YE,PS,1233,1395
2019-11-14,AL,AD,1536,1109
2019-11-14,NZ,IE,1498,1725
2019-11-14,FR,MD,2041,1244
2019-11-14,CN,SY,1460,1479
2019-11-14,SY,CN,1479,1460
2019-11-14,RS,LU,1797,1342
2019-11-14,LU,RS,1342,1797
2019-11-14,AD,AL,1109,1536
2019-11-14,OM,BD,1517,837
2019-11-14,IE,NZ,1725,1498
2019-11-14,IR,IQ,1739,1604
2019-11-14,IQ,IR,1604,1739
2019-11-14,ML,GN,1519,1414
2019-11-14,GN,ML,1414,1519
2019-11-14,KP,TM,1370,1268
2019-11-14,TM,KP,1268,1370
2019-11-14,BD,OM,837,1517
2019-11-14,TT,EC,1353,1729
2019-11-14,TJ,MM,1229,1048
2019-11-14,MM,TJ,1048,1229
2019-11-14,MD,FR,1244,2041
2019-11-14,ZA,GH,1526,1627
2019-11-14,TW,KW,945,1424
2019-11-14,EG,KE,1596,1383
2019-11-14,KE,EG,1383,1596
2019-11-14,JO,AU,1475,1713
2019-11-14,KW,TW,1424,945
2019-11-14,AU,JO,1713,1475
2019-11-15,CO,PE,1981,1865
2019-11-15,TN,LY,1609,1451
2019-11-15,GQ,TZ,1307,1330
2019-11-15,TZ,GQ,1330,1307
2019-11-15,DM,SR,995,1292
2019-11-15,CA,US,1603,1715
2019-11-15,US,CA,1715,1603
2019-11-15,SE,RO,1858,1708
2019-11-15,MA,MR,1646,1358
2019-11-15,LI,FI,1146,1666
2019-11-15,PE,CO,1865,1981
2019-11-15,RO,SE,1708,1858
2019-11-15,FI,LI,1666,1146
2019-11-15,MR,MA,1358,1646
2019-11-15,GY,AW,1200,899
2019-11-15,LY,TN,1451,1609
2019-11-15,DK,GI,1895,1086
2019-11-15,GE,CH,1552,1896
2019-11-15,CH,GE,1896,1552
2019-11-15,BA,IT,1678,1965
2019-11-15,IT,BA,1965,1678
2019-11-15,FO,NO,1226,1719
2019-11-15,GI,DK,1086,1895
2019-11-15,BW,ZW,1303,1379
2019-11-15,ZW,BW,1379,1303
2019-11-15,SR,DM,1292,995
2019-11-15,PA,MX,1503,1900
2019-11-15,NO,FO,1719,1226
2019-11-15,UY,HU,1965,1630
2019-11-15,HU,UY,1630,1965
2019-11-15,AG,JM,1152,1599
2019-11-15,AM,GR,1453,1588
2019-11-15,GR,AM,1588,1453
2019-11-15,MX,PA,1900,1503
2019-11-15,ES,MT,2021,1170
2019-11-15,MT,ES,1170,2021
2019-11-15,NI,VC,1209,1203
2019-11-15,BR,AR,2076,1969
2019-11-15,AR,BR,1969,2076
2019-11-15,VC,NI,1203,1209
2019-11-15,AW,GY,899,1200
2019-11-15,JM,AG,1599,1152
2019-11-16,HR,SK,1919,1730
2019-11-16,PL,IL,1783,1554
2019-11-16,SK,HR,1730,1919
2019-11-16,IL,PL,1554,1783
2019-11-16,MG,ET,1391,1247
2019-11-16,NL,EI,2015,1686
2019-11-16,SI,LV,1592,1217
2019-11-16,DE,BY,1956,1503
2019-11-16,LV,SI,1217,1592
2019-11-16,ET,MG,1247,1391
2019-11-16,BY,DE,1503,1956
2019-11-16,EI,NL,1686,2015
2019-11-16,KZ,SM,1366,821
2019-11-16,NE,CI,1289,1649
2019-11-16,BB,MF,1092,834
2019-11-16,NM,AT,1530,1778
2019-11-16,GT,PR,1497,971
2019-11-16,AT,NM,1778,1530
2019-11-16,PR,GT,971,1497
2019-11-16,KY,VI,925,725
2019-11-16,VI,KY,725,925
2019-11-16,LC,DO,1066,1188
2019-11-16,SM,KZ,821,1366
2019-11-16,DO,LC,1188,1066
2019-11-16,AZ,WA,1380,1770
2019-11-16,WA,AZ,1770,1380
2019-11-16,CI,NE,1649,1289
2019-11-16,MS,SV,825,1483
2019-11-16,SV,MS,1483,825
2019-11-16,RU,BE,1793,2082
2019-11-16,BE,RU,2082,1793
2019-11-16,CY,SQ,1399,1633
2019-11-16,SQ,CY,1633,1399
2019-11-16,MF,BB,834,1092
2019-11-17,NG,LS,1709,1297
2019-11-17,RW,CM,1256,1578
2019-11-17,GA,AO,1457,1340
2019-11-17,ML,TD,1534,1210
2019-11-17,CG,GW,1389,1291
2019-11-17,CM,RW,1578,1256
2019-11-17,HN,TT,1630,1345
2019-11-17,TT,HN,1345,1630
2019-11-17,TD,ML,1210,1534
2019-11-17,GW,CG,1291,1389
2019-11-17,AO,GA,1340,1457
2019-11-17,SD,ZA,1272,1531
2019-11-17,NZ,LT,1485,1321
2019-11-17,SL,BJ,1330,1459
2019-11-17,BJ,SL,1459,1330
2019-11-17,MD,IS,1239,1671
2019-11-17,GD,BZ,1211,1138
2019-11-17,BZ,GD,1138,1211
2019-11-17,IS,MD,1671,1239
2019-11-17,FR,AL,2046,1531
2019-11-17,AL,FR,1531,2046
2019-11-17,PT,LU,1986,1339
2019-11-17,LU,PT,1339,1986
2019-11-17,CR,HT,1657,1557
2019-11-17,HT,CR,1557,1657
2019-11-17,LS,NG,1297,1709
2019-11-17,ZA,SD,1531,1272
2019-11-17,GN,,1430,1320
2019-11-17,UA,RS,1855,1794
2019-11-17,RS,UA,1794,1855
2019-11-17,BG,CZ,1574,1735
2019-11-17,SN,SW,1763,1120
2019-11-17,TC,GP,800,1208
2019-11-17,GP,TC,1208,800
2019-11-17,LT,NZ,1321,1485
2019-11-17,SW,SN,1120,1763
2019-11-17,BF,SS,1526,1055
2019-11-17,AD,TR,1107,1778
2019-11-17,TR,AD,1778,1107
2019-11-17,SS,BF,1055,1526
2019-11-17,KN,GF,1197,1262
2019-11-17,GF,KN,1262,1197
2019-11-17,EN,KO,1955,1564
2019-11-17,UG,MW,1496,1343
2019-11-17,MW,UG,1343,1496
2019-11-17,KO,EN,1564,1955
2019-11-17,CZ,BG,1735,1574
2019-11-18,VC,DM,1177,1021
2019-11-18,NI,SR,1188,1313
2019-11-18,CV,MZ,1401,1339
2019-11-18,GY,JM,1218,1581
2019-11-18,ES,RO,2028,1701
2019-11-18,MZ,CV,1339,1401
2019-11-18,AW,AG,891,1160
2019-11-18,BA,LI,1683,1141
2019-11-18,SR,NI,1313,1188
2019-11-18,LI,BA,1141,1683
2019-11-18,AG,AW,1160,891
2019-11-18,RO,ES,1701,2028
2019-11-18,DM,VC,1021,1177
2019-11-18,ST,GH,1089,1630
2019-11-18,SE,FO,1859,1225
2019-11-18,KE,TG,1373,1313
2019-11-18,TG,KE,1313,1373
2019-11-18,BW,DZ,1298,1742
2019-11-18,DZ,BW,1742,1298
2019-11-18,IT,AM,1968,1450
2019-11-18,AM,IT,1450,1968
2019-11-18,UY,AR,1965,1969
2019-11-18,AR,UY,1969,1965
2019-11-18,EG,KM,1581,1189
2019-11-18,GI,CH,1085,1897
2019-11-18,MT,NO,1167,1722
2019-11-18,CH,GI,1897,1085
2019-11-18,KM,EG,1189,1581
2019-11-18,NO,MT,1722,1167
2019-11-18,JM,GY,1581,1218
2019-11-18,FO,SE,1225,1859
2019-11-18,GH,ST,1630,1089
2019-11-18,FI,GR,1647,1607
2019-11-18,GM,CD,1332,1502
2019-11-18,CD,GM,1502,1332
2019-11-18,IE,DK,1729,1891
2019-11-18,DK,IE,1891,1729
2019-11-18,GR,FI,1607,1647
2019-11-19,MG,NE,1428,1252
2019-11-19,MR,CF,1380,1346
2019-11-19,KR,BR,1753,2081
2019-11-19,CF,MR,1346,1380
